,person_id,country,intensifier,predicate,response,rt,has intensifier?,difference,Z-Score,std,Z-Score Difference,scenario_type,scenario_country
108,5c5ff87f8c0552000109d7de,UK,kind of,understandable,18,9216,yes,-32.0,-1.4045977135258711,30.124121340997878,-1.0622716472878204,narrator,narrator UK
109,5c5ff87f8c0552000109d7de,UK,kind of,understandable,50,6947,no,,-0.3344280270299693,30.124121340997878,,narrator,narrator UK
110,5c5ff87f8c0552000109d7de,UK,quite,understandable,68,73852,yes,17.0,0.26754242162397546,30.124121340997878,0.5643318126216545,narrator,narrator UK
111,5c5ff87f8c0552000109d7de,UK,quite,understandable,51,5687,no,,-0.3009852243269724,30.124121340997878,,narrator,narrator UK
112,5c5ff87f8c0552000109d7de,UK,very,understandable,95,24170,yes,29.0,1.1704980946048926,30.124121340997878,0.9626836803545872,narrator,narrator UK
113,5c5ff87f8c0552000109d7de,UK,very,understandable,66,32418,no,,0.2006568162179816,30.124121340997878,,narrator,narrator UK
114,5c5ff87f8c0552000109d7de,UK,extremely,understandable,100,8434,yes,0.0,1.3377121081198773,30.124121340997878,0.0,narrator,narrator UK
115,5c5ff87f8c0552000109d7de,UK,extremely,understandable,100,6825,no,,1.3377121081198773,30.124121340997878,,narrator,narrator UK
116,5c5ff87f8c0552000109d7de,UK,slightly,impressive,34,12297,yes,-36.0,-0.8695128702779202,30.124121340997878,-1.195055603198798,narrator,narrator UK
117,5c5ff87f8c0552000109d7de,UK,slightly,impressive,70,7733,no,,0.3344280270299693,30.124121340997878,,narrator,narrator UK
118,5c5ff87f8c0552000109d7de,UK,kind of,impressive,68,9160,yes,-14.0,0.26754242162397546,30.124121340997878,-0.4647438456884214,narrator,narrator UK
119,5c5ff87f8c0552000109d7de,UK,kind of,impressive,82,22916,no,,0.7357416594659325,30.124121340997878,,narrator,narrator UK
120,5c5ff87f8c0552000109d7de,UK,quite,impressive,31,4228,yes,-53.0,-0.969841278386911,30.124121340997878,-1.7593874158204525,narrator,narrator UK
121,5c5ff87f8c0552000109d7de,UK,quite,impressive,84,10084,no,,0.8026272648719264,30.124121340997878,,narrator,narrator UK
122,5c5ff87f8c0552000109d7de,UK,very,impressive,92,4317,yes,11.0,1.0701696864959018,30.124121340997878,0.36515587875518823,narrator,narrator UK
123,5c5ff87f8c0552000109d7de,UK,very,impressive,81,5445,no,,0.7022988567629356,30.124121340997878,,narrator,narrator UK
124,5c5ff87f8c0552000109d7de,UK,extremely,impressive,100,8631,yes,0.0,1.3377121081198773,30.124121340997878,0.0,narrator,narrator UK
125,5c5ff87f8c0552000109d7de,UK,extremely,impressive,100,19037,no,,1.3377121081198773,30.124121340997878,,narrator,narrator UK
126,5c5ff87f8c0552000109d7de,UK,slightly,helpful,13,6387,yes,-69.0,-1.5718117270408558,30.124121340997878,-2.290523239464363,narrator,narrator UK
127,5c5ff87f8c0552000109d7de,UK,slightly,helpful,82,10941,no,,0.7357416594659325,30.124121340997878,,narrator,narrator UK
128,5c5ff87f8c0552000109d7de,UK,kind of,helpful,13,6801,yes,-52.0,-1.5718117270408558,30.124121340997878,-1.726191426842708,narrator,narrator UK
129,5c5ff87f8c0552000109d7de,UK,kind of,helpful,65,9673,no,,0.16721401351498466,30.124121340997878,,narrator,narrator UK
130,5c5ff87f8c0552000109d7de,UK,quite,helpful,16,5884,yes,-66.0,-1.471483318931865,30.124121340997878,-2.1909352725311297,narrator,narrator UK
131,5c5ff87f8c0552000109d7de,UK,quite,helpful,82,14644,no,,0.7357416594659325,30.124121340997878,,narrator,narrator UK
132,5c5ff87f8c0552000109d7de,UK,very,helpful,83,5978,yes,33.0,0.7691844621689294,30.124121340997878,1.0954676362655649,narrator,narrator UK
133,5c5ff87f8c0552000109d7de,UK,very,helpful,50,5038,no,,-0.3344280270299693,30.124121340997878,,narrator,narrator UK
134,5c5ff87f8c0552000109d7de,UK,extremely,helpful,100,7594,yes,52.0,1.3377121081198773,30.124121340997878,1.726191426842708,narrator,narrator UK
135,5c5ff87f8c0552000109d7de,UK,extremely,helpful,48,4737,no,,-0.4013136324359632,30.124121340997878,,narrator,narrator UK
136,5c913839a6e0aa00162c2ca5,UK,slightly,exhausted,88,13321,yes,4.0,0.7611729454600946,17.98443381165779,0.2224145637216078,narrator,narrator UK
137,5c913839a6e0aa00162c2ca5,UK,slightly,exhausted,84,14246,no,,0.5371047190908894,17.98443381165779,,narrator,narrator UK
138,5c913839a6e0aa00162c2ca5,UK,kind of,exhausted,71,10682,yes,6.0,-0.19111701660902775,17.98443381165779,0.33362184558241176,narrator,narrator UK
139,5c913839a6e0aa00162c2ca5,UK,kind of,exhausted,65,11649,no,,-0.5272193561628357,17.98443381165779,,narrator,narrator UK
140,5c913839a6e0aa00162c2ca5,UK,quite,exhausted,60,10111,yes,-16.0,-0.8073046391243422,17.98443381165779,-0.8896582548864312,narrator,narrator UK
141,5c913839a6e0aa00162c2ca5,UK,quite,exhausted,76,8849,no,,0.08896826635247884,17.98443381165779,,narrator,narrator UK
142,5c913839a6e0aa00162c2ca5,UK,very,exhausted,94,11645,yes,8.0,1.0972752850139025,17.98443381165779,0.4448291274432156,narrator,narrator UK
143,5c913839a6e0aa00162c2ca5,UK,very,exhausted,86,11207,no,,0.649138832275492,17.98443381165779,,narrator,narrator UK
